"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Oregon"	"41"	"2016"	"2016"	43	4093465	1.1	1.1
	"Oregon"	"41"	"2017"	"2017"	85	4142776	2.1	2.1
	"Pennsylvania"	"42"	"1999"	"1999"	24	12263805	0.2	0.2
	"Pennsylvania"	"42"	"2000"	"2000"	32	12281054	0.3	0.3
	"Pennsylvania"	"42"	"2001"	"2001"	28	12298970	0.2	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	42	12331031	0.3	0.4
	"Pennsylvania"	"42"	"2003"	"2003"	68	12374658	0.5	0.6
	"Pennsylvania"	"42"	"2004"	"2004"	86	12410722	0.7	0.7
	"Pennsylvania"	"42"	"2005"	"2005"	72	12449990	0.6	0.6
	"Pennsylvania"	"42"	"2006"	"2006"	93	12510809	0.7	0.8
	"Pennsylvania"	"42"	"2007"	"2007"	83	12563937	0.7	0.7
	"Pennsylvania"	"42"	"2008"	"2008"	99	12612285	0.8	0.8
	"Pennsylvania"	"42"	"2009"	"2009"	105	12666858	0.8	0.9
	"Pennsylvania"	"42"	"2010"	"2010"	98	12702379	0.8	0.8
	"Pennsylvania"	"42"	"2011"	"2011"	111	12742886	0.9	0.9
	"Pennsylvania"	"42"	"2012"	"2012"	99	12763536	0.8	0.8
	"Pennsylvania"	"42"	"2013"	"2013"	108	12773801	0.8	0.9
	"Pennsylvania"	"42"	"2014"	"2014"	217	12787209	1.7	1.8
	"Pennsylvania"	"42"	"2015"	"2015"	429	12802503	3.4	3.5
	"Pennsylvania"	"42"	"2016"	"2016"	1309	12784227	10.2	10.9
	"Pennsylvania"	"42"	"2017"	"2017"	1982	12805537	15.5	16.7
	"Rhode Island"	"44"	"1999"	"1999"	Suppressed	1040402	Suppressed	Suppressed
	"Rhode Island"	"44"	"2000"	"2000"	Suppressed	1048319	Suppressed	Suppressed
	"Rhode Island"	"44"	"2001"	"2001"	Suppressed	1057142	Suppressed	Suppressed
	"Rhode Island"	"44"	"2002"	"2002"	Suppressed	1065995	Suppressed	Suppressed
	"Rhode Island"	"44"	"2003"	"2003"	Suppressed	1071342	Suppressed	Suppressed
	"Rhode Island"	"44"	"2004"	"2004"	10	1074579	Unreliable	Unreliable
	"Rhode Island"	"44"	"2005"	"2005"	10	1067916	Unreliable	Unreliable
	"Rhode Island"	"44"	"2006"	"2006"	Suppressed	1063096	Suppressed	Suppressed
	"Rhode Island"	"44"	"2007"	"2007"	Suppressed	1057315	Suppressed	Suppressed
	"Rhode Island"	"44"	"2008"	"2008"	13	1055003	Unreliable	Unreliable
	"Rhode Island"	"44"	"2009"	"2009"	11	1053646	Unreliable	Unreliable
	"Rhode Island"	"44"	"2010"	"2010"	12	1052567	Unreliable	Unreliable
	"Rhode Island"	"44"	"2011"	"2011"	Suppressed	1051302	Suppressed	Suppressed
	"Rhode Island"	"44"	"2012"	"2012"	12	1050292	Unreliable	Unreliable
	"Rhode Island"	"44"	"2013"	"2013"	32	1051511	3.0	2.9
	"Rhode Island"	"44"	"2014"	"2014"	82	1055173	7.8	7.9
	"Rhode Island"	"44"	"2015"	"2015"	137	1056298	13.0	13.2
	"Rhode Island"	"44"	"2016"	"2016"	182	1056426	17.2	17.8
	"Rhode Island"	"44"	"2017"	"2017"	201	1059639	19.0	20.1
	"South Carolina"	"45"	"1999"	"1999"	Suppressed	3974682	Suppressed	Suppressed
	"South Carolina"	"45"	"2000"	"2000"	19	4012012	Unreliable	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	Suppressed	4064995	Suppressed	Suppressed
	"South Carolina"	"45"	"2002"	"2002"	22	4107795	0.5	0.5
	"South Carolina"	"45"	"2003"	"2003"	19	4150297	Unreliable	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	32	4210921	0.8	0.8
	"South Carolina"	"45"	"2005"	"2005"	30	4270150	0.7	0.7
	"South Carolina"	"45"	"2006"	"2006"	41	4357847	0.9	0.9
	"South Carolina"	"45"	"2007"	"2007"	35	4444110	0.8	0.8
	"South Carolina"	"45"	"2008"	"2008"	41	4528996	0.9	0.9
	"South Carolina"	"45"	"2009"	"2009"	56	4589872	1.2	1.2
	"South Carolina"	"45"	"2010"	"2010"	58	4625364	1.3	1.2
	"South Carolina"	"45"	"2011"	"2011"	47	4679230	1.0	1.0
	"South Carolina"	"45"	"2012"	"2012"	46	4723723	1.0	1.0
	"South Carolina"	"45"	"2013"	"2013"	50	4774839	1.0	1.1
	"South Carolina"	"45"	"2014"	"2014"	110	4832482	2.3	2.3
	"South Carolina"	"45"	"2015"	"2015"	161	4896146	3.3	3.3
	"South Carolina"	"45"	"2016"	"2016"	237	4961119	4.8	5.0
	"South Carolina"	"45"	"2017"	"2017"	404	5024369	8.0	8.5
	"South Dakota"	"46"	"1999"	"1999"	Suppressed	750412	Suppressed	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	Suppressed	754844	Suppressed	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	Suppressed	757972	Suppressed	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	Suppressed	760020	Suppressed	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	Suppressed	763729	Suppressed	Suppressed
	"South Dakota"	"46"	"2004"	"2004"	Suppressed	770396	Suppressed	Suppressed
	"South Dakota"	"46"	"2005"	"2005"	Suppressed	775493	Suppressed	Suppressed
	"South Dakota"	"46"	"2006"	"2006"	Suppressed	783033	Suppressed	Suppressed
	"South Dakota"	"46"	"2007"	"2007"	Suppressed	791623	Suppressed	Suppressed
	"South Dakota"	"46"	"2008"	"2008"	Suppressed	799124	Suppressed	Suppressed
	"South Dakota"	"46"	"2009"	"2009"	12	807067	Unreliable	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	Suppressed	814180	Suppressed	Suppressed
	"South Dakota"	"46"	"2011"	"2011"	Suppressed	824082	Suppressed	Suppressed
	"South Dakota"	"46"	"2012"	"2012"	Suppressed	833354	Suppressed	Suppressed
	"South Dakota"	"46"	"2013"	"2013"	Suppressed	844877	Suppressed	Suppressed
	"South Dakota"	"46"	"2014"	"2014"	Suppressed	853175	Suppressed	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	Suppressed	858469	Suppressed	Suppressed
	"South Dakota"	"46"	"2016"	"2016"	10	865454	Unreliable	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	14	869666	Unreliable	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	17	5638706	Unreliable	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	16	5689283	Unreliable	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	10	5750789	Unreliable	Unreliable
	"Tennessee"	"47"	"2002"	"2002"	21	5795918	0.4	0.3
	"Tennessee"	"47"	"2003"	"2003"	64	5847812	1.1	1.1
	"Tennessee"	"47"	"2004"	"2004"	74	5910809	1.3	1.3
	"Tennessee"	"47"	"2005"	"2005"	79	5991057	1.3	1.3
	"Tennessee"	"47"	"2006"	"2006"	64	6088766	1.1	1.1
	"Tennessee"	"47"	"2007"	"2007"	84	6175727	1.4	1.4
	"Tennessee"	"47"	"2008"	"2008"	98	6247411	1.6	1.6
	"Tennessee"	"47"	"2009"	"2009"	75	6306019	1.2	1.2
	"Tennessee"	"47"	"2010"	"2010"	72	6346105	1.1	1.1
	"Tennessee"	"47"	"2011"	"2011"	64	6403353	1.0	1.0
	"Tennessee"	"47"	"2012"	"2012"	77	6456243	1.2	1.2
	"Tennessee"	"47"	"2013"	"2013"	99	6495978	1.5	1.5
	"Tennessee"	"47"	"2014"	"2014"	132	6549352	2.0	2.1
	"Tennessee"	"47"	"2015"	"2015"	251	6600299	3.8	4.0
	"Tennessee"	"47"	"2016"	"2016"	395	6651194	5.9	6.2
	"Tennessee"	"47"	"2017"	"2017"	590	6715984	8.8	9.3
	"Texas"	"48"	"1999"	"1999"	49	20558220	0.2	0.2
	"Texas"	"48"	"2000"	"2000"	46	20851820	0.2	0.2
	"Texas"	"48"	"2001"	"2001"	77	21319622	0.4	0.4
	"Texas"	"48"	"2002"	"2002"	117	21690325	0.5	0.6
	"Texas"	"48"	"2003"	"2003"	76	22030931	0.3	0.4
	"Texas"	"48"	"2004"	"2004"	94	22394023	0.4	0.4
	"Texas"	"48"	"2005"	"2005"	86	22778123	0.4	0.4
	"Texas"	"48"	"2006"	"2006"	111	23359580	0.5	0.5
	"Texas"	"48"	"2007"	"2007"	118	23831983	0.5	0.5
	"Texas"	"48"	"2008"	"2008"	86	24309039	0.4	0.4
	"Texas"	"48"	"2009"	"2009"	166	24801761	0.7	0.7
	"Texas"	"48"	"2010"	"2010"	156	25145561	0.6	0.6
	"Texas"	"48"	"2011"	"2011"	114	25674681	0.4	0.5
	"Texas"	"48"	"2012"	"2012"	121	26059203	0.5	0.5
	"Texas"	"48"	"2013"	"2013"	112	26448193	0.4	0.4
	"Texas"	"48"	"2014"	"2014"	157	26956958	0.6	0.6
	"Texas"	"48"	"2015"	"2015"	186	27469114	0.7	0.7
	"Texas"	"48"	"2016"	"2016"	250	27862596	0.9	0.9
	"Texas"	"48"	"2017"	"2017"	348	28304596	1.2	1.2
	"Utah"	"49"	"1999"	"1999"	Suppressed	2203482	Suppressed	Suppressed
	"Utah"	"49"	"2000"	"2000"	11	2233169	Unreliable	Unreliable
	"Utah"	"49"	"2001"	"2001"	Suppressed	2283715	Suppressed	Suppressed
	"Utah"	"49"	"2002"	"2002"	13	2324815	Unreliable	Unreliable
	"Utah"	"49"	"2003"	"2003"	23	2360137	1.0	1.1
	"Utah"	"49"	"2004"	"2004"	13	2401580	Unreliable	Unreliable
	"Utah"	"49"	"2005"	"2005"	38	2457719	1.5	1.7
	"Utah"	"49"	"2006"	"2006"	38	2525507	1.5	1.7
	"Utah"	"49"	"2007"	"2007"	33	2597746	1.3	1.4
	"Utah"	"49"	"2008"	"2008"	26	2663029	1.0	1.0
	"Utah"	"49"	"2009"	"2009"	59	2723421	2.2	2.4
	"Utah"	"49"	"2010"	"2010"	50	2763885	1.8	2.0
	"Utah"	"49"	"2011"	"2011"	56	2817222	2.0	2.1
	"Utah"	"49"	"2012"	"2012"	59	2855287	2.1	2.2
	"Utah"	"49"	"2013"	"2013"	58	2900872	2.0	2.2
	"Utah"	"49"	"2014"	"2014"	68	2942902	2.3	2.5
	"Utah"	"49"	"2015"	"2015"	62	2995919	2.1	2.3
	"Utah"	"49"	"2016"	"2016"	72	3051217	2.4	2.5
	"Utah"	"49"	"2017"	"2017"	92	3101833	3.0	3.1
	"Vermont"	"50"	"1999"	"1999"	Suppressed	604683	Suppressed	Suppressed
	"Vermont"	"50"	"2000"	"2000"	Suppressed	608827	Suppressed	Suppressed
	"Vermont"	"50"	"2001"	"2001"	Suppressed	612223	Suppressed	Suppressed
	"Vermont"	"50"	"2002"	"2002"	Suppressed	615442	Suppressed	Suppressed
	"Vermont"	"50"	"2003"	"2003"	10	617858	Unreliable	Unreliable
	"Vermont"	"50"	"2004"	"2004"	11	619920	Unreliable	Unreliable
	"Vermont"	"50"	"2005"	"2005"	Suppressed	621215	Suppressed	Suppressed
	"Vermont"	"50"	"2006"	"2006"	15	622892	Unreliable	Unreliable
	"Vermont"	"50"	"2007"	"2007"	15	623481	Unreliable	Unreliable
	"Vermont"	"50"	"2008"	"2008"	14	624151	Unreliable	Unreliable
	"Vermont"	"50"	"2009"	"2009"	Suppressed	624817	Suppressed	Suppressed
	"Vermont"	"50"	"2010"	"2010"	Suppressed	625741	Suppressed	Suppressed
	"Vermont"	"50"	"2011"	"2011"	12	626431	Unreliable	Unreliable
	"Vermont"	"50"	"2012"	"2012"	Suppressed	626011	Suppressed	Suppressed
	"Vermont"	"50"	"2013"	"2013"	17	626630	Unreliable	Unreliable
	"Vermont"	"50"	"2014"	"2014"	21	626562	3.4	3.6
	"Vermont"	"50"	"2015"	"2015"	33	626042	5.3	5.6
	"Vermont"	"50"	"2016"	"2016"	53	624594	8.5	10.1
	"Vermont"	"50"	"2017"	"2017"	77	623657	12.3	13.8
	"Virginia"	"51"	"1999"	"1999"	21	7000174	0.3	0.3
	"Virginia"	"51"	"2000"	"2000"	26	7078515	0.4	0.4
	"Virginia"	"51"	"2001"	"2001"	31	7198362	0.4	0.4
	"Virginia"	"51"	"2002"	"2002"	49	7286873	0.7	0.6
	"Virginia"	"51"	"2003"	"2003"	44	7366977	0.6	0.6
	"Virginia"	"51"	"2004"	"2004"	62	7475575	0.8	0.8
	"Virginia"	"51"	"2005"	"2005"	42	7577105	0.6	0.6
	"Virginia"	"51"	"2006"	"2006"	63	7673725	0.8	0.8
	"Virginia"	"51"	"2007"	"2007"	68	7751000	0.9	0.9
	"Virginia"	"51"	"2008"	"2008"	89	7833496	1.1	1.1
	"Virginia"	"51"	"2009"	"2009"	80	7925937	1.0	1.0
	"Virginia"	"51"	"2010"	"2010"	87	8001024	1.1	1.0
	"Virginia"	"51"	"2011"	"2011"	77	8096604	1.0	0.9
	"Virginia"	"51"	"2012"	"2012"	89	8185867	1.1	1.1
	"Virginia"	"51"	"2013"	"2013"	125	8260405	1.5	1.5
	"Virginia"	"51"	"2014"	"2014"	176	8326289	2.1	2.1
	"Virginia"	"51"	"2015"	"2015"	270	8382993	3.2	3.3
	"Virginia"	"51"	"2016"	"2016"	648	8411808	7.7	7.9
	"Virginia"	"51"	"2017"	"2017"	829	8470020	9.8	10.0
	"Washington"	"53"	"1999"	"1999"	23	5842564	0.4	0.4
	"Washington"	"53"	"2000"	"2000"	23	5894121	0.4	0.4
	"Washington"	"53"	"2001"	"2001"	27	5985722	0.5	0.5
	"Washington"	"53"	"2002"	"2002"	47	6052349	0.8	0.8
	"Washington"	"53"	"2003"	"2003"	33	6104115	0.5	0.5
	"Washington"	"53"	"2004"	"2004"	42	6178645	0.7	0.7
	"Washington"	"53"	"2005"	"2005"	54	6257305	0.9	0.8
	"Washington"	"53"	"2006"	"2006"	51	6370753	0.8	0.8
	"Washington"	"53"	"2007"	"2007"	37	6461587	0.6	0.5
	"Washington"	"53"	"2008"	"2008"	53	6562231	0.8	0.7
	"Washington"	"53"	"2009"	"2009"	71	6667426	1.1	1.0
	"Washington"	"53"	"2010"	"2010"	65	6724540	1.0	0.9
	"Washington"	"53"	"2011"	"2011"	53	6830038	0.8	0.7
	"Washington"	"53"	"2012"	"2012"	59	6897012	0.9	0.8
	"Washington"	"53"	"2013"	"2013"	59	6971406	0.8	0.8
	"Washington"	"53"	"2014"	"2014"	62	7061530	0.9	0.8
	"Washington"	"53"	"2015"	"2015"	65	7170351	0.9	0.9
	"Washington"	"53"	"2016"	"2016"	93	7288000	1.3	1.3
	"Washington"	"53"	"2017"	"2017"	143	7405743	1.9	1.9
	"West Virginia"	"54"	"1999"	"1999"	12	1811799	Unreliable	Unreliable
	"West Virginia"	"54"	"2000"	"2000"	Suppressed	1808344	Suppressed	Suppressed
	"West Virginia"	"54"	"2001"	"2001"	37	1801481	2.1	2.1
	"West Virginia"	"54"	"2002"	"2002"	39	1805414	2.2	2.2
	"West Virginia"	"54"	"2003"	"2003"	43	1812295	2.4	2.5
	"West Virginia"	"54"	"2004"	"2004"	67	1816438	3.7	3.7
	"West Virginia"	"54"	"2005"	"2005"	42	1820492	2.3	2.4
	"West Virginia"	"54"	"2006"	"2006"	50	1827912	2.7	2.9
	"West Virginia"	"54"	"2007"	"2007"	80	1834052	4.4	4.6
	"West Virginia"	"54"	"2008"	"2008"	87	1840310	4.7	5.0
	"West Virginia"	"54"	"2009"	"2009"	42	1847775	2.3	2.4
	"West Virginia"	"54"	"2010"	"2010"	102	1852994	5.5	5.8
	"West Virginia"	"54"	"2011"	"2011"	99	1855364	5.3	5.6
	"West Virginia"	"54"	"2012"	"2012"	89	1855413	4.8	5.0
	"West Virginia"	"54"	"2013"	"2013"	98	1854304	5.3	5.6
	"West Virginia"	"54"	"2014"	"2014"	122	1850326	6.6	7.2
	"West Virginia"	"54"	"2015"	"2015"	217	1844128	11.8	12.7
	"West Virginia"	"54"	"2016"	"2016"	435	1831102	23.8	26.3
	"West Virginia"	"54"	"2017"	"2017"	618	1815857	34.0	37.4
	"Wisconsin"	"55"	"1999"	"1999"	16	5332666	Unreliable	Unreliable
	"Wisconsin"	"55"	"2000"	"2000"	23	5363675	0.4	0.4
	"Wisconsin"	"55"	"2001"	"2001"	24	5406835	0.4	0.4
	"Wisconsin"	"55"	"2002"	"2002"	26	5445162	0.5	0.5
	"Wisconsin"	"55"	"2003"	"2003"	42	5479203	0.8	0.8
	"Wisconsin"	"55"	"2004"	"2004"	42	5514026	0.8	0.8
	"Wisconsin"	"55"	"2005"	"2005"	53	5546166	1.0	0.9
	"Wisconsin"	"55"	"2006"	"2006"	56	5577655	1.0	1.0
	"Wisconsin"	"55"	"2007"	"2007"	55	5610775	1.0	1.0
	"Wisconsin"	"55"	"2008"	"2008"	53	5640996	0.9	1.0
	"Wisconsin"	"55"	"2009"	"2009"	76	5669264	1.3	1.3
	"Wisconsin"	"55"	"2010"	"2010"	66	5686986	1.2	1.2
	"Wisconsin"	"55"	"2011"	"2011"	60	5711767	1.1	1.1
	"Wisconsin"	"55"	"2012"	"2012"	56	5726398	1.0	0.9
	"Wisconsin"	"55"	"2013"	"2013"	81	5742713	1.4	1.4
	"Wisconsin"	"55"	"2014"	"2014"	90	5757564	1.6	1.6
	"Wisconsin"	"55"	"2015"	"2015"	112	5771337	1.9	2.1
	"Wisconsin"	"55"	"2016"	"2016"	288	5778708	5.0	5.3
	"Wisconsin"	"55"	"2017"	"2017"	466	5795483	8.0	8.6
	"Wyoming"	"56"	"1999"	"1999"	Suppressed	491780	Suppressed	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	Suppressed	493782	Suppressed	Suppressed
	"Wyoming"	"56"	"2001"	"2001"	Suppressed	494657	Suppressed	Suppressed
	"Wyoming"	"56"	"2002"	"2002"	Suppressed	500017	Suppressed	Suppressed
	"Wyoming"	"56"	"2003"	"2003"	Suppressed	503453	Suppressed	Suppressed
	"Wyoming"	"56"	"2004"	"2004"	Suppressed	509106	Suppressed	Suppressed
	"Wyoming"	"56"	"2005"	"2005"	Suppressed	514157	Suppressed	Suppressed
	"Wyoming"	"56"	"2006"	"2006"	Suppressed	522667	Suppressed	Suppressed
	"Wyoming"	"56"	"2007"	"2007"	Suppressed	534876	Suppressed	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	11	546043	Unreliable	Unreliable
	"Wyoming"	"56"	"2009"	"2009"	Suppressed	559851	Suppressed	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	Suppressed	563626	Suppressed	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	Suppressed	568158	Suppressed	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	Suppressed	576412	Suppressed	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	Suppressed	582658	Suppressed	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	12	584153	Unreliable	Unreliable
	"Wyoming"	"56"	"2015"	"2015"	Suppressed	586107	Suppressed	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	Suppressed	585501	Suppressed	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	17	579315	Unreliable	Unreliable
"---"
"Dataset: Multiple Cause of Death, 1999-2017"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.4 (Other synthetic narcotics)"
"UCD - Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44); Drug poisonings (overdose) Suicide"
"(X60-X64); Drug poisonings (overdose) Homicide (X85); Drug poisonings (overdose) Undetermined (Y10-Y14)"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 8, 2019 11:21:16 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on May 8, 2019 11:21:16 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2000 Standard Population."
"8. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Age-Adjusted Rates."
"9. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"10. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1 resident"
"population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"11. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"12. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
